CategoryId,Name,Path,AvailableCount,TotalCount
28130,Z gumką,Allegro/Dziecko/Pokój dziecięcy/Pościel i kocyki/Prześcieradła/Z gumką/,6000,20557
116928,Toruń,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Kujawsko-pomorskie/Toruń/,0,0
259637,Lampy stroboskopowe,Allegro/Motoryzacja/Narzędzia i sprzęt warsztatowy/Obsługa akumulatorów i układu elektrycznego/Lampy stroboskopowe/,139,139
67215,Woltomierze,Allegro/Elektronika/RTV i AGD/Elektronika/Elektronika/Aparatura pomiarowa/Woltomierze/,1730,1730
46107,Zabezpieczenia i rozdzielnice,Allegro/Dom i Ogród/Budownictwo i Akcesoria/Elektryka i akcesoria/Zabezpieczenia i rozdzielnice/,6000,31257
57996,Cayman,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Porsche/Cayman/,3,3
64484,Przybory kreślarskie,Allegro/Firma/Biuro i Reklama/Przybory kreślarskie/,4736,4736
114537,Komorowice Śląskie,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Śląskie/Bielsko-Biała/Komorowice Śląskie/,0,0
19019,Filtry powietrza,Allegro/Motoryzacja/Części i akcesoria motocyklowe/Części motocyklowe/Filtry/Filtry powietrza/,6000,37497
113202,Bielany,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Kujawsko-pomorskie/Toruń/Bielany/,0,0
19979,Pędzelki,Allegro/Elektronika/Fotografia/Akcesoria fotograficzne/Akcesoria i środki czyszczące/Pędzelki/,360,360
115668,Pow. kwidzyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Pomorskie/Pow. kwidzyński/,0,0
254640,Zawiasy,Allegro/Motoryzacja/Części samochodowe/Części karoserii/Drzwi/Zawiasy/,6000,27924
87856,XPERIA X10 mini pro,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Sony Ericsson/XPERIA X10 mini pro/,17,17
114326,Pow. policki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Zachodniopomorskie/Pow. policki/,0,0
251108,Wiatraki wentylatorów,Allegro/Motoryzacja/Części samochodowe/Układ chłodzenia silnika/Wentylatory chłodnicy/Wiatraki wentylatorów/,3758,3758
115106,Chełmińskie Przedmieście,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Kujawsko-pomorskie/Toruń/Chełmińskie Przedmieście/,0,0
64528,Kartony archiwizacyjne,Allegro/Firma/Biuro i Reklama/Organizacja dokumentów/Kartony archiwizacyjne/,1123,1123
18207,Musa,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Lancia/Musa/,0,0
117166,Zabrze,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Śląskie/Zabrze/,0,0
117607,Świerczewo,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Zachodniopomorskie/Szczecin/Świerczewo/,0,0
258381,Żele,Allegro/Zdrowie/Dermokosmetyki/Dermokosmetyki do ciała/Kąpiel i prysznic/Żele/,162,162
50898,Demio,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Mazda/Demio/,1,1
120886,Pow. mławski,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Mazowieckie/Pow. mławski/,0,0
117873,Pow. lęborski,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Pomorskie/Pow. lęborski/,0,0
123646,Do Acer,Allegro/Elektronika/Komputery/Tablety/Akcesoria/Do Acer/,3202,3202
254641,Klapki wlewu paliwa,Allegro/Motoryzacja/Części samochodowe/Części karoserii/Klapki wlewu paliwa/,6000,34005
109961,Wyścigi,Allegro/Kultura i rozrywka/Gry/Gry na konsole/Sony PS Vita/Wyścigi/,62,62
110901,Widelce,Allegro/Dom i Ogród/Wyposażenie/Zastawa stołowa/Sztućce/Widelce/,1335,1335
114321,Pow. kamieński,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Zachodniopomorskie/Pow. kamieński/,0,0
94183,Myszka Miki,Allegro/Dziecko/Zabawki/Maskotki/Postacie z bajek/Myszka Miki/,1048,1048
119131,Poznań,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Wielkopolskie/Poznań/,0,0
114412,Bielany,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Mazowieckie/Warszawa/Bielany/,0,0
116375,Pow. tarnobrzeski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Podkarpackie/Pow. tarnobrzeski/,0,0
117198,Pow. włoszczowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Świętokrzyskie/Pow. włoszczowski/,0,0
74069,Produkty wegetariańskie,Allegro/Supermarket/Produkty spożywcze/Produkty wegetariańskie/,2093,2093
110174,Komplety,Allegro/Sport i turystyka/Rowery i akcesoria/Odzież/Komplety/,5568,5568
260590,Warniki,Allegro/Firma/Przemysł/Maszyny i urządzenia/Gastronomiczne/Warniki/,1268,1268
116502,Pow. nowotomyski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Wielkopolskie/Pow. nowotomyski/,0,0
256452,Pozostałe,Allegro/Dom i Ogród/Wyposażenie/Ozdoby świąteczne i okolicznościowe/Wszystkich Świętych/Pozostałe/,1371,1371
259749,Ściernice,Allegro/Motoryzacja/Narzędzia i sprzęt warsztatowy/Blacharstwo i lakiernictwo/Materiały ścierne/Ściernice/,813,813
16694,Tylne,Allegro/Sport i turystyka/Rowery i akcesoria/Części/Amortyzatory/Tylne/,540,540
115290,Rozbark,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Śląskie/Bytom/Rozbark/,0,0
251538,ahead,Allegro/Sport i turystyka/Rowery i akcesoria/Części/Mostki/ahead/,4330,4330
147143,Pozostałe,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Motorola/Pozostałe/,464,464
249949,I (1991-1996),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Lexus/GS/I (1991-1996)/,0,0
122341,Gramofony,"Allegro/Elektronika/Sprzęt estradowy, studyjny i DJ-ski/Gramofony dla DJ-ów/Gramofony/",223,223
16449,Stery,Allegro/Sport i turystyka/Rowery i akcesoria/Części/Stery/,3100,3100
256464,Metal,Allegro/Kolekcje i sztuka/Antyki i Sztuka/Akcesoria plastyczne/Konserwacja/Metal/,12,12
18362,III (2005-2012),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Renault/Clio/III (2005-2012)/,74,74
249651,Transit Courier,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Ford/Transit Courier/,3,3
89144,"Rzeźba, malarstwo","Allegro/Kultura i rozrywka/Książki i Komiksy/Książki naukowe i popularnonaukowe/Sztuka, kultura i etnologia/Rzeźba, malarstwo/",6000,11511
76461,TSX,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Acura/TSX/,1,1
120602,Pow. kolski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Wielkopolskie/Pow. kolski/,0,0
120188,Klimontów,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Śląskie/Sosnowiec/Klimontów/,0,0
67248,LC,"Allegro/Elektronika/RTV i AGD/Elektronika/Elektronika/Części elektroniczne/Cewki, filtry, generatory/Filtry/LC/",62,62
259420,Pozostałe,Allegro/Elektronika/Komputery/Napędy optyczne i nośniki/Nośniki /Akcesoria do płyt/Pozostałe/,175,175
120681,Ursus,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Mazowieckie/Warszawa/Ursus/,0,0
18112,C1,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Citroen/C1/,18,18
45729,Przygodowe,Allegro/Kultura i rozrywka/Gry/Komputerowe PC/Dla dzieci/Przygodowe/,2095,2095
64635,Koperty,Allegro/Firma/Biuro i Reklama/Reklama/Akcydensy (poligrafia)/Koperty/,280,280
143802,301,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Peugeot/301/,14,14
147525,Stopki,Allegro/Motoryzacja/Części i akcesoria motocyklowe/Części motocyklowe/Elementy nadwozia/Stopki/,6000,7320
119885,Pow. turecki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Wielkopolskie/Pow. turecki/,0,0
250176,Science Fiction,Allegro/Kultura i rozrywka/Książki i Komiksy/Ebooki/Fantastyka/Science Fiction/,1390,1390
16420,Rowery,Allegro/Sport i turystyka/Rowery i akcesoria/Rowery/,6000,36680
90284,"Farmacja, farmakologia","Allegro/Kultura i rozrywka/Książki i Komiksy/Książki naukowe i popularnonaukowe/Medycyna, nauki medyczne/Farmacja, farmakologia/",3125,3125
118716,Pow. średzki,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Wielkopolskie/Pow. średzki/,0,0
148823,Gwizdki sędziowskie,Allegro/Sport i turystyka/Sporty drużynowe/Piłka nożna/Akcesoria sędziowskie/Gwizdki sędziowskie/,1557,1557
115667,Pow. kościerski,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Pomorskie/Pow. kościerski/,2,2
120431,Pow. pułtuski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Mazowieckie/Pow. pułtuski/,0,0
253274,Zapachy samochodowe,Allegro/Motoryzacja/Chemia/Mycie i pielęgnacja/Wnętrze/Zapachy samochodowe/,6000,17168
10824,Pozostałe,Allegro/Kultura i rozrywka/Muzyka/Płyty kompaktowe/Rock/Polski/Pozostałe/,6000,14462
253797,Pozostałe,Allegro/Motoryzacja/Części samochodowe/Tuning mechaniczny/Pozostałe/,6000,11237
118329,Grabowo,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Zachodniopomorskie/Szczecin/Grabowo/,0,0
113617,Pow. piotrkowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale na sprzedaż/Łódzkie/Pow. piotrkowski/,1,1
110675,Windery i batterypacki,Allegro/Elektronika/Fotografia/Zasilanie aparatów/Windery i batterypacki/,852,852
50901,W204 (2007-2014),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Mercedes-Benz/Klasa C/W204 (2007-2014)/,96,96
257184,Ostrzałki,Allegro/Dom i Ogród/Narzędzia/Ostrzałki/,1430,1430
249970,X358 (2007-2009),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Jaguar/XJ/X358 (2007-2009)/,2,2
119008,Pow. lubaczowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Podkarpackie/Pow. lubaczowski/,0,0
119566,Pow. brodnicki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Kujawsko-pomorskie/Pow. brodnicki/,0,0
147363,C6 (2006-2011),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Audi/A6 Allroad/C6 (2006-2011)/,14,14
64509,Długopisy,Allegro/Firma/Biuro i Reklama/Artykuły piśmiennicze/Długopisy/,6000,18484
45754,Pozostałe,Allegro/Kultura i rozrywka/Gry/Gry online (MMO)/Pozostałe/,4305,4305
107028,XPERIA Ray,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Sony Ericsson/XPERIA Ray/,6,6
73979,Suszone,Allegro/Supermarket/Produkty spożywcze/Grzyby/Suszone/,518,518
118968,Pow. przysuski,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Mazowieckie/Pow. przysuski/,0,0
4718,Kable zasilające,"Allegro/Elektronika/Komputery/Akcesoria (Laptop, PC)/Kable, taśmy, przedłużacze/Kable zasilające/",6000,8485
26062,Figurki,Allegro/Kolekcje i sztuka/Antyki i Sztuka/Antyki/Szkło/Szkło dekoracyjne/Figurki/,575,575
68685,Żaluzje,Allegro/Dom i Ogród/Wyposażenie/Wystrój okien/Żaluzje/,4618,4618
113364,Reda,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Pomorskie/Pow. wejherowski/Reda/,0,0
116737,Rumia,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Pomorskie/Pow. wejherowski/Rumia/,0,0
258174,Żywność liofilizowana,Allegro/Sport i turystyka/Turystyka/Kuchnia turystyczna/Żywność liofilizowana/,595,595
17863,Pozostałe,Allegro/Dziecko/Zabawki/Klocki/Pozostałe/,6000,70896
119394,Olszówka Górna,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Śląskie/Bielsko-Biała/Olszówka Górna/,0,0
79206,"Ezoteryka, magia, UFO","Allegro/Kultura i rozrywka/Książki i Komiksy/Poradniki i albumy/Ezoteryka, magia, UFO/",6000,37670
116812,Pozostałe,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Śląskie/Katowice/Pozostałe/,2,2
118010,Czarne,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Dolnośląskie/Jelenia Góra/Czarne/,0,0
18390,I (1996-2011),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Skoda/Octavia/I (1996-2011)/,63,63
118385,Pow. średzki,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Dolnośląskie/Pow. średzki/,0,0
258346,Podkłady pod panele,Allegro/Dom i Ogród/Budownictwo i Akcesoria/Podłogi/Podkłady pod panele/,1281,1281
254379,Cruiser,Allegro/Sport i turystyka/Rowery i akcesoria/Rowery/Cruiser/,422,422
120937,Pow. łańcucki,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Podkarpackie/Pow. łańcucki/,0,0
67449,Mini piekarniki,Allegro/Elektronika/RTV i AGD/AGD drobne/Do kuchni/Mini piekarniki/,1816,1816
258156,Kosmetyczki,Allegro/Sport i turystyka/Turystyka/Bagaż/Kosmetyczki/,6000,6543
76265,Pozostałe,Allegro/Elektronika/RTV i AGD/Elektronika/Listwy zasilające/Pozostałe/,284,284
76706,"Papiery, bibuły, tektury","Allegro/Kolekcje i sztuka/Rękodzieło/Scrapbooking/Papiery, bibuły, tektury/",6000,12143
259396,Figurki kolekcjonerskie,Allegro/Dziecko/Zabawki/Figurki/Figurki kolekcjonerskie/,6000,20619
260383,Woski,Allegro/Uroda/Pielęgnacja/Golenie i depilacja/Dla mężczyzn/Pielęgnacja brody i wąsów/Woski/,360,360
1373,"Ethno, Folk, World music","Allegro/Kultura i rozrywka/Muzyka/Kasety audio/Ethno, Folk, World music/",598,598
116744,Komorowice Śląskie,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Śląskie/Bielsko-Biała/Komorowice Śląskie/,0,0
82776,Bujaki,"Allegro/Dziecko/Zabawki/Bujaki, skoczki/Bujaki/",2250,2250
28310,Nikaragua,Allegro/Kolekcje i sztuka/Kolekcje/Pieniądz papierowy/Ameryka Pn. i Pd./Ameryka Łacińska/Nikaragua/,78,78
116997,Pow. opoczyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Łódzkie/Pow. opoczyński/,0,0
112906,Pow. bocheński,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Małopolskie/Pow. bocheński/,0,0
86290,Wózki,Allegro/Dziecko/Zabawki ogrodowe/Akcesoria ogrodnicze/Wózki/,263,263
9584,Plebiscyty,Allegro/Kolekcje i sztuka/Kolekcje/Filatelistyka/Polska/Plebiscyty/,389,389
117983,Pow. turecki,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Wielkopolskie/Pow. turecki/,0,0
120332,Pow. łęczyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Lubelskie/Pow. łęczyński/,0,0
256971,Bluboo,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Bluboo/,43,43
257657,Pozostałe,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Lenovo/Pozostałe/,127,127
119956,Rybaki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Kujawsko-pomorskie/Toruń/Rybaki/,0,0
114026,Pow. świdnicki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Lubelskie/Pow. świdnicki/,0,0
18219,Pozostałe,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Lincoln/Pozostałe/,0,0
63857,Komiksy,Allegro/Zdrowie/Erotyka/Literatura erotyczna/Komiksy/,126,126
260465,Sterowniki,"Allegro/Motoryzacja/Części i akcesoria motocyklowe/Części motocyklowe/Układ elektryczny, zapłon/Sterowniki/",273,273
257488,Fantazyjne,Allegro/Supermarket/Artykuły dla zwierząt/Akwarystyka/Dekoracje sztuczne/Fantazyjne/,1394,1394
77785,Torby,"Allegro/Elektronika/Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Torby/",6000,16843
12174,Umundurowanie i insygnia,Allegro/Kolekcje i sztuka/Kolekcje/Militaria/Umundurowanie i Wyposażenie/Niemcy/po 1945/Umundurowanie i insygnia/,1082,1082
77216,Cruze,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Chevrolet/Cruze/,44,44
113918,Bemowo,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale na sprzedaż/Mazowieckie/Warszawa/Bemowo/,0,0
122844,Smyczki,Allegro/Kultura i rozrywka/Instrumenty/Instrumenty smyczkowe/Części i akcesoria/Smyczki/,239,239
255914,Przełączniki,Allegro/Motoryzacja/Części samochodowe/Układ paliwowy/LPG/Przełączniki/,410,410
15982,Zasłony,Allegro/Dom i Ogród/Wyposażenie/Wystrój okien/Zasłony/,6000,24147
93833,Korki,Allegro/Kolekcje i sztuka/Kolekcje/Pozostałe/Akcesoria alkoholowe/Korki/,957,957
77959,Helikalne i Yagi,Allegro/Elektronika/Komputery/Urządzenia sieciowe/Anteny/Helikalne i Yagi/,213,213
259467,Bibliofilskie,Allegro/Kolekcje i sztuka/Antyki i Sztuka/Antykwariat/Książki od 1951 do 1989/Bibliofilskie/,25,25
259510,Broszki,"Allegro/Kolekcje i sztuka/Rękodzieło/Przedmioty ręcznie wykonane/Biżuteria, galanteria, dodatki/Broszki/",199,199
67258,Elektrolityczne,Allegro/Elektronika/RTV i AGD/Elektronika/Elektronika/Części elektroniczne/Kondensatory/Elektrolityczne/,5617,5617
120492,Pow. moniecki,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Podlaskie/Pow. moniecki/,0,0
93138,Maszynki,Allegro/Uroda/Pielęgnacja/Golenie i depilacja/Dla mężczyzn/Maszynki/,2893,2893
252713,Naciągi,Allegro/Sport i turystyka/Tenis i pokrewne/Squash/Naciągi/,14,14
148931,Parasolki,Allegro/Elektronika/Fotografia/Wyposażenie studia/Oświetlenie/Parasolki/,796,796
256006,Półosie,"Allegro/Motoryzacja/Części samochodowe/Układ napędowy/Półosie, przeguby, wały/Półosie/",6000,164464
254141,"Markizy, osłony, maty","Allegro/Dom i Ogród/Ogród/Markizy, osłony, maty/",3450,3450
83720,IV (2006-),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Mitsubishi/Eclipse/IV (2006-)/,0,0
255506,Korki spustu oleju,Allegro/Motoryzacja/Części samochodowe/Silniki i osprzęt/Smarowanie silnika/Korki spustu oleju/,3011,3011
26030,"Platery, posrebrzane i inne","Allegro/Kolekcje i sztuka/Antyki i Sztuka/Antyki/Platery, posrebrzane i inne/",6000,7715
120061,Starosielce,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Podlaskie/Białystok/Starosielce/,0,0
258706,Galaxy A6,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Samsung/Galaxy A6/,406,406
82460,Pozostałe,Allegro/Kultura i rozrywka/Gry/Gry na konsole/Sony PSP/Pozostałe/,386,386
250756,Cascada,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Opel/Cascada/,2,2
12078,Lotnictwo,Allegro/Kolekcje i sztuka/Kolekcje/Militaria/Literatura/Książki/wydanie po 1945/Lotnictwo/,140,140
89059,Horrory,Allegro/Kultura i rozrywka/Filmy/Płyty Blu-ray/Horrory/,3011,3011
114215,Mysłowice,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Śląskie/Mysłowice/,0,0
107031,XPERIA Mini Pro,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Sony Ericsson/XPERIA Mini Pro/,10,10
258994,Mi 8,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Xiaomi/Mi 8/,226,226
115465,Pow. inowrocławski,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Kujawsko-pomorskie/Pow. inowrocławski/,0,0
66820,Podręczniki do szkół podst. i średnich,Allegro/Kultura i rozrywka/Książki i Komiksy/Podręczniki do szkół podst. i średnich/,6000,497759
115682,Dąbrowa Górnicza,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Śląskie/Dąbrowa Górnicza/,0,0
52336,Różańce,Allegro/Kolekcje i sztuka/Antyki i Sztuka/Antyki/Pozostałe/Dewocjonalia/Różańce/,907,907
119029,Pow. łomżyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Podlaskie/Pow. łomżyński/,0,0
45671,Pozostałe,Allegro/Uroda/Makijaż/Twarz/Pozostałe/,2502,2502
115858,Dziesiąta,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Lubelskie/Lublin/Dziesiąta/,0,0
46808,Panasonic,Allegro/Elektronika/Telefony i Akcesoria/Urządzenia stacjonarne/Telefony przewodowe/Panasonic/,202,202
90061,Sucha karma,Allegro/Supermarket/Artykuły dla zwierząt/Dla psów/Karmy/Sucha karma/,6000,36439
251244,Elementy wykonawcze,Allegro/Dom i Ogród/Wyposażenie/Inteligentny dom/Elementy wykonawcze/,2289,2289
121058,Leszno,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Wielkopolskie/Leszno/,0,0
116142,Żelechowa,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Zachodniopomorskie/Szczecin/Żelechowa/,0,0
255638,Serum i odżywki do brwi i rzęs,Allegro/Uroda/Makijaż/Oczy/Serum i odżywki do brwi i rzęs/,1592,1592
114409,Pozostałe,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Małopolskie/Kraków/Pozostałe/,0,0
147875,Ładowarki,Allegro/Sport i turystyka/Turystyka/Akcesoria turystyczne/Ładowarki/,597,597
110885,Kieliszki i pucharki,Allegro/Dom i Ogród/Wyposażenie/Zastawa stołowa/Kieliszki i pucharki/,6000,9194
123447,Wisiorki,Allegro/Moda/Biżuteria i Zegarki/Biżuteria męska/Wisiorki/,5465,5465
253270,Czyszczenie plastików,Allegro/Motoryzacja/Chemia/Mycie i pielęgnacja/Wnętrze/Czyszczenie plastików/,6000,9455
117258,Pow. białogardzki,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Zachodniopomorskie/Pow. białogardzki/,0,0
86134,XC 60,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Volvo/XC 60/,151,151
116774,Ostatni Grosz,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Śląskie/Częstochowa/Ostatni Grosz/,0,0
92881,Dla dorosłych,Allegro/Kultura i rozrywka/Książki i Komiksy/Komiksy/Amerykańskie/Dla dorosłych/,2778,2778
121538,Barakowozy i kontenery ,Allegro/Firma/Przemysł/Wyposażenie pomieszczeń/Zaplecze budowlane/Barakowozy i kontenery /,2774,2774
12615,Vectra,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Opel/Vectra/,199,199
116810,Zarzecze,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Śląskie/Katowice/Zarzecze/,0,0
4806,Pozostałe,"Allegro/Elektronika/Telefony i Akcesoria/Akcesoria GSM/Obudowy, panele/Pozostałe/",6000,10322
115673,Pow. słupski,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Pomorskie/Pow. słupski/,0,0
63106,Sony,Allegro/Elektronika/Komputery/Laptopy/Uszkodzone/Sony/,40,40
113668,Pow. nowodworski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale na sprzedaż/Mazowieckie/Pow. nowodworski/,0,0
120656,Dębniki,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Małopolskie/Kraków/Dębniki/,0,0
28335,Czechy i Słowacja,Allegro/Kolekcje i sztuka/Kolekcje/Pieniądz papierowy/Europa/Czechy i Słowacja/,194,194
4050,SEAT,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/SEAT/,900,900
119482,Wilkowyje,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Śląskie/Tychy/Wilkowyje/,0,0
49262,Tundra,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Toyota/Tundra/,6,6
122320,Akcesoria,Allegro/Elektronika/Konsole i automaty/Automaty do gier/Akcesoria/,344,344
118038,Osowa Góra,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Kujawsko-pomorskie/Bydgoszcz/Osowa Góra/,0,0
47482,Wiszące,Allegro/Dom i Ogród/Ogród/Oświetlenie/Lampy/Wiszące/,4926,4926
119693,Pow. pruszkowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Mazowieckie/Pow. pruszkowski/,1,1
119779,Pow. słupski,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Pomorskie/Pow. słupski/,0,0
122442,Dla dzieci,Allegro/Zdrowie/Leki bez recepty/Dla dzieci/,274,274
259372,Foteliki i krzesełka,Allegro/Dziecko/Zabawki/Lalki i akcesoria/Akcesoria dla lalek/Foteliki i krzesełka/,304,304
257150,Honor 9,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Honor/Honor 9/,34,34
253261,Odmrażacze,Allegro/Motoryzacja/Chemia/Mycie i pielęgnacja/Nadwozie/Odmrażacze/,1882,1882
117438,Osowa Góra,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Pomorskie/Gdańsk/Osowa Góra/,0,0
99926,Węgiel,Allegro/Kolekcje i sztuka/Antyki i Sztuka/Akcesoria plastyczne/Rysunek/Węgiel/,270,270
110168,Koszyki na bidony,Allegro/Sport i turystyka/Rowery i akcesoria/Akcesoria/Koszyki na bidony/,3943,3943
112872,Pow. strzelecko-drezdenecki,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Lubuskie/Pow. strzelecko-drezdenecki/,0,0
